sample_index,timestamp_utc,elapsed_s,event,reason,pressure_voltage_v,pressure_bar,pressure_state,flow_voltage_v,flow_l_min,flow_state,estop_active,process_healthy,trip_latched,permit_requested,gpio23_command_high,relay_energized_expected,red_indicator_expected,green_indicator_expected,record_kind
1553,2026-09-12T07:06:55.847499+00:00,155.333421,,pressure_invalid,-0.056,-0.16959,invalid,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1554,2026-09-12T07:06:55.947560+00:00,155.433535,,pressure_invalid,-0.054,-0.16354,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1555,2026-09-12T07:06:56.047497+00:00,155.533231,,pressure_invalid,-0.054,-0.16354,invalid,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1556,2026-09-12T07:06:56.147513+00:00,155.633444,,pressure_invalid,-0.054,-0.16354,invalid,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
1557,2026-09-12T07:06:56.247498+00:00,155.733421,,pressure_invalid,-0.054,-0.16354,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1558,2026-09-12T07:06:56.347554+00:00,155.833488,,pressure_invalid,-0.054,-0.16354,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1559,2026-09-12T07:06:56.447543+00:00,155.933426,,pressure_invalid,-0.056,-0.16959,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1560,2026-09-12T07:06:56.547490+00:00,156.033238,,pressure_invalid,-0.054,-0.16354,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1561,2026-09-12T07:06:56.647538+00:00,156.133473,,pressure_invalid,-0.054,-0.16354,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1562,2026-09-12T07:06:56.747514+00:00,156.233443,,pressure_invalid,-0.054,-0.16354,invalid,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1563,2026-09-12T07:06:56.847498+00:00,156.333422,,pressure_invalid,-0.056,-0.16959,invalid,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1564,2026-09-12T07:06:56.947542+00:00,156.433436,,pressure_invalid,-0.054,-0.16354,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1565,2026-09-12T07:06:57.047500+00:00,156.533187,,pressure_invalid,-0.038,-0.11508,invalid,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1566,2026-09-12T07:06:57.147509+00:00,156.633537,sensor_invalid_forced_safe,flow_invalid,0.004,0.01211,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1567,2026-09-12T07:06:57.247498+00:00,156.733494,,flow_invalid,0.074,0.22411,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1568,2026-09-12T07:06:57.347510+00:00,156.833494,,flow_invalid,0.14,0.42399,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1569,2026-09-12T07:06:57.447535+00:00,156.933631,,flow_invalid,0.222,0.67232,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1570,2026-09-12T07:06:57.547487+00:00,157.033112,,flow_invalid,0.308,0.93277,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1571,2026-09-12T07:06:57.647513+00:00,157.133488,,flow_invalid,0.4,1.21139,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1572,2026-09-12T07:06:57.747499+00:00,157.233434,,flow_invalid,0.456,1.38098,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1573,2026-09-12T07:06:57.847499+00:00,157.333462,,flow_invalid,0.496,1.50212,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1574,2026-09-12T07:06:57.947551+00:00,157.433515,,flow_invalid,0.522,1.58086,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1575,2026-09-12T07:06:58.047492+00:00,157.533119,,flow_invalid,0.526,1.59297,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1576,2026-09-12T07:06:58.147502+00:00,157.633434,,flow_invalid,0.524,1.58692,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1577,2026-09-12T07:06:58.247501+00:00,157.733429,,flow_invalid,0.522,1.58086,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1578,2026-09-12T07:06:58.347498+00:00,157.833436,,flow_invalid,0.522,1.58086,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1579,2026-09-12T07:06:58.447560+00:00,157.933512,,flow_invalid,0.522,1.58086,safe,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
1580,2026-09-12T07:06:58.547492+00:00,158.033122,,flow_invalid,0.524,1.58692,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1581,2026-09-12T07:06:58.647506+00:00,158.133430,,flow_invalid,0.522,1.58086,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1582,2026-09-12T07:06:58.747499+00:00,158.233439,,flow_invalid,0.524,1.58692,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1583,2026-09-12T07:06:58.847497+00:00,158.333441,,flow_invalid,0.522,1.58086,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1584,2026-09-12T07:06:58.947556+00:00,158.433515,,flow_invalid,0.522,1.58086,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1585,2026-09-12T07:06:59.047492+00:00,158.533121,,flow_invalid,0.526,1.59297,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1586,2026-09-12T07:06:59.147504+00:00,158.633442,,flow_invalid,0.522,1.58086,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1587,2026-09-12T07:06:59.247498+00:00,158.733443,,flow_invalid,0.522,1.58086,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1588,2026-09-12T07:06:59.347558+00:00,158.833494,,flow_invalid,0.522,1.58086,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1589,2026-09-12T07:06:59.447550+00:00,158.933497,,flow_invalid,0.522,1.58086,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1590,2026-09-12T07:06:59.547520+00:00,159.033137,,flow_invalid,0.522,1.58086,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1591,2026-09-12T07:06:59.647499+00:00,159.133434,,flow_invalid,0.528,1.59903,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1592,2026-09-12T07:06:59.747496+00:00,159.233428,,flow_invalid,0.562,1.702,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1593,2026-09-12T07:06:59.847500+00:00,159.333426,,flow_invalid,0.646,1.95639,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1594,2026-09-12T07:06:59.947540+00:00,159.433502,,flow_invalid,0.718,2.17444,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1595,2026-09-12T07:07:00.047489+00:00,159.533107,,flow_invalid,0.774,2.34403,safe,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
1596,2026-09-12T07:07:00.147505+00:00,159.633484,,flow_invalid,0.838,2.53786,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1597,2026-09-12T07:07:00.247501+00:00,159.733425,,flow_invalid,0.916,2.77408,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1598,2026-09-12T07:07:00.347500+00:00,159.833426,,flow_invalid,0.972,2.94367,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1599,2026-09-12T07:07:00.447542+00:00,159.933499,,flow_invalid,1.012,3.06481,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1600,2026-09-12T07:07:00.547490+00:00,160.033114,,flow_invalid,1.03,3.11932,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1601,2026-09-12T07:07:00.647502+00:00,160.133430,,flow_invalid,1.032,3.12538,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1602,2026-09-12T07:07:00.747498+00:00,160.233426,,flow_invalid,1.034,3.13144,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1603,2026-09-12T07:07:00.847497+00:00,160.333432,,flow_invalid,1.032,3.12538,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1604,2026-09-12T07:07:00.947540+00:00,160.433493,,flow_invalid,1.032,3.12538,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1605,2026-09-12T07:07:01.047497+00:00,160.533114,,flow_invalid,1.034,3.13144,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1606,2026-09-12T07:07:01.147513+00:00,160.633444,,flow_invalid,1.034,3.13144,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1607,2026-09-12T07:07:01.247501+00:00,160.733436,,flow_invalid,1.034,3.13144,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1608,2026-09-12T07:07:01.347507+00:00,160.833434,,flow_invalid,1.034,3.13144,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1609,2026-09-12T07:07:01.447544+00:00,160.933498,,flow_invalid,1.032,3.12538,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1610,2026-09-12T07:07:01.547496+00:00,161.033121,,flow_invalid,1.034,3.13144,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1611,2026-09-12T07:07:01.647503+00:00,161.133428,,flow_invalid,1.03,3.11932,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1612,2026-09-12T07:07:01.747503+00:00,161.233433,,flow_invalid,1.034,3.13144,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1613,2026-09-12T07:07:01.847501+00:00,161.333425,,flow_invalid,1.032,3.12538,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1614,2026-09-12T07:07:01.947542+00:00,161.433496,,flow_invalid,1.032,3.12538,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1615,2026-09-12T07:07:02.047497+00:00,161.533124,,flow_invalid,1.034,3.13144,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1616,2026-09-12T07:07:02.147505+00:00,161.633459,,flow_invalid,1.032,3.12538,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1617,2026-09-12T07:07:02.247502+00:00,161.733436,,flow_invalid,1.032,3.12538,safe,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
1618,2026-09-12T07:07:02.347556+00:00,161.833489,,flow_invalid,1.034,3.13144,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1619,2026-09-12T07:07:02.447548+00:00,161.933592,,flow_invalid,1.034,3.13144,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1620,2026-09-12T07:07:02.547500+00:00,162.033124,,flow_invalid,1.036,3.13749,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1621,2026-09-12T07:07:02.647530+00:00,162.133475,,flow_invalid,1.032,3.12538,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1622,2026-09-12T07:07:02.747502+00:00,162.233428,,flow_invalid,1.036,3.13749,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1623,2026-09-12T07:07:02.847501+00:00,162.333443,,flow_invalid,1.036,3.13749,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1624,2026-09-12T07:07:02.947545+00:00,162.433490,,flow_invalid,1.032,3.12538,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1625,2026-09-12T07:07:03.047506+00:00,162.533149,,flow_invalid,1.038,3.14355,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1626,2026-09-12T07:07:03.147509+00:00,162.633471,,flow_invalid,1.038,3.14355,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1627,2026-09-12T07:07:03.247497+00:00,162.733427,,flow_invalid,1.068,3.2344,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1628,2026-09-12T07:07:03.347499+00:00,162.833448,,flow_invalid,1.186,3.59176,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1629,2026-09-12T07:07:03.447543+00:00,162.933495,,flow_invalid,1.266,3.83404,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1630,2026-09-12T07:07:03.547506+00:00,163.033160,,flow_invalid,1.324,4.00969,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1631,2026-09-12T07:07:03.647506+00:00,163.133426,,flow_invalid,1.324,4.00969,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1632,2026-09-12T07:07:03.747503+00:00,163.233428,,flow_invalid,1.322,4.00363,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1633,2026-09-12T07:07:03.847497+00:00,163.333424,,flow_invalid,1.322,4.00363,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1634,2026-09-12T07:07:03.947546+00:00,163.433501,,flow_invalid,1.322,4.00363,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1635,2026-09-12T07:07:04.047501+00:00,163.533126,,flow_invalid,1.322,4.00363,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1636,2026-09-12T07:07:04.147500+00:00,163.633464,,flow_invalid,1.322,4.00363,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1637,2026-09-12T07:07:04.247498+00:00,163.733420,,flow_invalid,1.322,4.00363,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1638,2026-09-12T07:07:04.347498+00:00,163.833435,,flow_invalid,1.326,4.01575,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1639,2026-09-12T07:07:04.447543+00:00,163.933502,,flow_invalid,1.326,4.01575,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1640,2026-09-12T07:07:04.547503+00:00,164.033439,,flow_invalid,1.324,4.00969,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1641,2026-09-12T07:07:04.647505+00:00,164.133424,,flow_invalid,1.324,4.00969,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1642,2026-09-12T07:07:04.747499+00:00,164.233430,,flow_invalid,1.324,4.00969,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1643,2026-09-12T07:07:04.847501+00:00,164.333424,,flow_invalid,1.324,4.00969,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1644,2026-09-12T07:07:04.947550+00:00,164.433503,,flow_invalid,1.326,4.01575,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1645,2026-09-12T07:07:05.047501+00:00,164.533420,,flow_invalid,1.326,4.01575,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1646,2026-09-12T07:07:05.147501+00:00,164.633428,,flow_invalid,1.328,4.0218,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1647,2026-09-12T07:07:05.247501+00:00,164.733418,,flow_invalid,1.322,4.00363,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1648,2026-09-12T07:07:05.347510+00:00,164.833485,,flow_invalid,1.324,4.00969,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1649,2026-09-12T07:07:05.447552+00:00,164.933219,,flow_invalid,1.322,4.00363,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1650,2026-09-12T07:07:05.547503+00:00,165.033423,,flow_invalid,1.322,4.00363,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1651,2026-09-12T07:07:05.647501+00:00,165.133440,,flow_invalid,1.312,3.97335,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1652,2026-09-12T07:07:05.747499+00:00,165.233418,,flow_invalid,1.266,3.83404,safe,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
1653,2026-09-12T07:07:05.847502+00:00,165.333430,,flow_invalid,1.21,3.66445,safe,-0.158,-0.95758,invalid,false,false,true,false,false,false,true,false,sample
1654,2026-09-12T07:07:05.947543+00:00,165.433504,,flow_invalid,1.146,3.47062,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1655,2026-09-12T07:07:06.047502+00:00,165.533430,,flow_invalid,1.064,3.22229,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1656,2026-09-12T07:07:06.147500+00:00,165.633432,,flow_invalid,0.994,3.0103,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1657,2026-09-12T07:07:06.247505+00:00,165.733437,,flow_invalid,0.93,2.81647,safe,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
1658,2026-09-12T07:07:06.347503+00:00,165.833424,,flow_invalid,0.878,2.65899,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1659,2026-09-12T07:07:06.447555+00:00,165.933218,,flow_invalid,0.822,2.4894,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1660,2026-09-12T07:07:06.547504+00:00,166.033417,,flow_invalid,0.748,2.26529,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1661,2026-09-12T07:07:06.647508+00:00,166.133434,,flow_invalid,0.704,2.13204,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1662,2026-09-12T07:07:06.747500+00:00,166.233432,,flow_invalid,0.66,1.99879,safe,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1663,2026-09-12T07:07:06.847498+00:00,166.333438,,flow_invalid,0.65,1.9685,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1664,2026-09-12T07:07:06.947531+00:00,166.433226,,flow_invalid,0.654,1.98062,safe,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
1665,2026-09-12T07:07:07.047506+00:00,166.533426,,flow_invalid,0.654,1.98062,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1666,2026-09-12T07:07:07.147510+00:00,166.633466,,flow_invalid,0.654,1.98062,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1667,2026-09-12T07:07:07.247499+00:00,166.733441,,flow_invalid,0.652,1.97456,safe,-0.15,-0.90909,invalid,false,false,true,false,false,false,true,false,sample
1668,2026-09-12T07:07:07.347501+00:00,166.833474,,flow_invalid,0.656,1.98667,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1669,2026-09-12T07:07:07.447547+00:00,166.933220,,flow_invalid,0.654,1.98062,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1670,2026-09-12T07:07:07.547502+00:00,167.033423,,flow_invalid,0.654,1.98062,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1671,2026-09-12T07:07:07.647503+00:00,167.133424,,flow_invalid,0.652,1.97456,safe,-0.148,-0.89697,invalid,false,false,true,false,false,false,true,false,sample
1672,2026-09-12T07:07:07.747504+00:00,167.233428,,flow_invalid,0.63,1.90793,safe,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1673,2026-09-12T07:07:07.847500+00:00,167.333441,,flow_invalid,0.546,1.65354,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1674,2026-09-12T07:07:07.947551+00:00,167.433218,,flow_invalid,0.444,1.34464,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1675,2026-09-12T07:07:08.047503+00:00,167.533428,,flow_invalid,0.342,1.03574,safe,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1676,2026-09-12T07:07:08.147505+00:00,167.633475,,flow_invalid,0.218,0.66021,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1677,2026-09-12T07:07:08.247502+00:00,167.733424,,flow_invalid,0.1,0.30285,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1678,2026-09-12T07:07:08.347553+00:00,167.833486,,flow_invalid,0.004,0.01211,safe,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1679,2026-09-12T07:07:08.447544+00:00,167.933300,sensor_invalid_forced_safe,pressure_invalid,-0.106,-0.32102,invalid,-0.156,-0.94545,invalid,false,false,true,false,false,false,true,false,sample
1680,2026-09-12T07:07:08.547499+00:00,168.033418,,pressure_invalid,-0.248,-0.75106,invalid,-0.16,-0.9697,invalid,false,false,true,false,false,false,true,false,sample
1681,2026-09-12T07:07:08.647534+00:00,168.133502,,pressure_invalid,-0.256,-0.77529,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1682,2026-09-12T07:07:08.747512+00:00,168.233418,,pressure_invalid,-0.258,-0.78134,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1683,2026-09-12T07:07:08.847505+00:00,168.333470,,pressure_invalid,-0.258,-0.78134,invalid,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1684,2026-09-12T07:07:08.947559+00:00,168.433223,,pressure_invalid,-0.258,-0.78134,invalid,-0.154,-0.93333,invalid,false,false,true,false,false,false,true,false,sample
1685,2026-09-12T07:07:09.047512+00:00,168.533431,,pressure_invalid,-0.26,-0.7874,invalid,-0.152,-0.92121,invalid,false,false,true,false,false,false,true,false,sample
1686,2026-09-12T07:07:09.147503+00:00,168.633437,,pressure_invalid,-0.156,-0.47244,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
1687,2026-09-12T07:07:09.247501+00:00,168.733428,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1688,2026-09-12T07:07:09.347513+00:00,168.833443,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1689,2026-09-12T07:07:09.447541+00:00,168.933230,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1690,2026-09-12T07:07:09.547506+00:00,169.033426,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
1691,2026-09-12T07:07:09.647500+00:00,169.133422,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
1692,2026-09-12T07:07:09.747500+00:00,169.233417,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
1693,2026-09-12T07:07:09.847501+00:00,169.333423,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1694,2026-09-12T07:07:09.947535+00:00,169.433219,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1695,2026-09-12T07:07:10.047504+00:00,169.533422,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1696,2026-09-12T07:07:10.147504+00:00,169.633488,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1697,2026-09-12T07:07:10.247504+00:00,169.733438,,pressure_invalid,-0.142,-0.43004,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
1698,2026-09-12T07:07:10.347500+00:00,169.833478,,pressure_invalid,-0.144,-0.4361,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
1699,2026-09-12T07:07:10.447552+00:00,169.933208,,pressure_invalid,-0.146,-0.44216,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
1700,2026-09-12T07:07:10.547503+00:00,170.033433,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
1701,2026-09-12T07:07:10.647504+00:00,170.133431,,pressure_invalid,-0.146,-0.44216,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
1702,2026-09-12T07:07:10.747502+00:00,170.233433,,pressure_invalid,-0.146,-0.44216,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
1703,2026-09-12T07:07:10.847499+00:00,170.333433,,pressure_invalid,-0.146,-0.44216,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
1704,2026-09-12T07:07:10.947534+00:00,170.433218,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1705,2026-09-12T07:07:11.047504+00:00,170.533426,,pressure_invalid,-0.146,-0.44216,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
1706,2026-09-12T07:07:11.147499+00:00,170.633425,,pressure_invalid,-0.148,-0.44821,invalid,-0.146,-0.88485,invalid,false,false,true,false,false,false,true,false,sample
1707,2026-09-12T07:07:11.247502+00:00,170.733424,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1708,2026-09-12T07:07:11.347501+00:00,170.833460,,pressure_invalid,-0.138,-0.41793,invalid,-0.138,-0.83636,invalid,false,false,true,false,false,false,true,false,sample
1709,2026-09-12T07:07:11.447550+00:00,170.933214,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
1710,2026-09-12T07:07:11.547506+00:00,171.033419,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
1711,2026-09-12T07:07:11.647501+00:00,171.133417,,pressure_invalid,-0.144,-0.4361,invalid,-0.138,-0.83636,invalid,false,false,true,false,false,false,true,false,sample
1712,2026-09-12T07:07:11.747498+00:00,171.233417,,pressure_invalid,-0.14,-0.42399,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1713,2026-09-12T07:07:11.847499+00:00,171.333437,,pressure_invalid,-0.144,-0.4361,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1714,2026-09-12T07:07:11.947532+00:00,171.433215,,pressure_invalid,-0.144,-0.4361,invalid,-0.142,-0.86061,invalid,false,false,true,false,false,false,true,false,sample
1715,2026-09-12T07:07:12.047506+00:00,171.533425,,pressure_invalid,-0.148,-0.44821,invalid,-0.138,-0.83636,invalid,false,false,true,false,false,false,true,false,sample
1716,2026-09-12T07:07:12.147502+00:00,171.633473,,pressure_invalid,-0.144,-0.4361,invalid,-0.14,-0.84848,invalid,false,false,true,false,false,false,true,false,sample
1717,2026-09-12T07:07:12.247501+00:00,171.733418,,pressure_invalid,-0.146,-0.44216,invalid,-0.144,-0.87273,invalid,false,false,true,false,false,false,true,false,sample
1718,2026-09-12T07:07:12.347500+00:00,171.833429,,pressure_invalid,-0.138,-0.41793,invalid,-0.138,-0.83636,invalid,false,false,true,false,false,false,true,false,sample
